ID,SIRUTA,codLMI,judetul,UAT,localitatea,tip,cult,gen,denumirea,datarea,utilizarea curentă,parohia,protopopiatul,(arhi)episcopia,mitropolia,patriarhia,descrierea,note,starea de conservare,longitudine,latitudine
38637,179150,B-II-m-A-19419,București,Municipiul București,București Sectorul 2,mănăstire,ortodox,F,"Mânăstirea ""Sfântul Ioan Botezătorul"" Plumbuita",sec. XVI-XVII,,Parohia Mănăstirea Plumbuita,Protoieria II capitală,Arhiepiscopia Bucureștilor,Mitropolia Munteniei și Dobrogei,Patriarhia Română,"Mănăstirea Plumbuita are hramul ""Nașterea Sfântului Ioan Botezătorul"" și este situată în cartierul Colentina din București, pe malul drept al râului Colentina. Prima atestare este la 1560 în vremea lui Petru cel Tânăr (1559-1568), fiul lui Mircea Ciobanul. Construcția va fi terminată de domnitorul Mihnea Turcitul. De-a lungul timpușlui biserica a suferit mari distrugeri și chiar a fost afectată de un incendiu. În vremea lui Matei Basarab, la 1647, biserica este rezidită din temelii. Are plan triconc, cu turla pe naos și prezintă atât caractere arhitecturale tipic muntenești cât și moldovenești. Lăcaș de cult, mănăstirea devine un monument de cultură al Bucureștiului. La sfârșitul secolului al XVI-lea se înființează aici prima tiparniță din București, și a treia tiparniță înființată în Țara Românească, după cele de la Mănăstirea Dealu și Târgoviște. La tiparnița mănăstirii Plumbuita apar primele cărți din București: o Psaltire și două Tetraevangheliare; din păcate din acestea nu s-a păstrat nimic.",,,26.1338,44.47
1482,40642,BV-II-m-B-11609,Brașov,Comuna Bran,Bran,biserică,ortodox,F,"Biserica ""Adormirea Maicii Domnului""",1820-1836,,Parohia Bran,Protopopiatul Brașov,Arhiepiscopia Sibiului,"Mitropolia Ardealului, Covasnei și Harghitei",Patriarhia Română,"A fost construita în 1820 si pictata în 1836 si poarta hramul Adormirea Maicii Domnului. Planul sau are un naos cu patru travee, flancat în extremitatea estica de doua abside semicirculare în interior si poligonale în exterior. În vest, deasupra unui vestibul, se afla turnul clopotnitei. Absida altarului este, de asemenea, semicirculara în interior si poligonala în exterior. Fatadele sunt tencuite si varuite, iar ferestrele sunt înalte, fara ancadramente. Cornisa este subliniata de un profil din tencuiala. Turnul decorat pe toata înaltimea cu pilastri neoclasici confera o nota originala, constructia pastrând structura originala.",,,,
4642,95079,IS-II-m-B-04001,Iași,Municipiul Iași,Iași,biserică,ortodox,F,"Biserica ""Sf. Atanasie și Chiril""","1809, ref. pe niv. uneia constr. în 1638 de Vasile Lupu, întărită în 1702 de Constantinin Duca",,Parohia Copou,Protopopiatul Iași I,Arhiepiscopia Iașilor,Mitropolia Moldovei și Bucovinei,Patriarhia Română,,,medie,,
1811,174753,VN-II-m-A-06454,Vrancea,Municipiul Focșani,Focșani,biserică,ortodox,F,"Biserica ""Sf. Nicolae"" - Nou","1732, catapeteasmă 1812",,Parohia Sf. Nicolae Nou FocSani,,,,,"Biserica Sf. Nicolae a fost ridicată la 1732, pe locul unei biserici de lemn care data din 1680 - 1690. Ctitor al bisericii noi este paharnicul Constantin Năsturel. Biserica actuala, monument istoric a apartinut initial manastirii Râmnicului, inchinata ca metoh Episcopiei Buzaului. Data fondarii manastirii nu se cunoaste. Un document datat 22 mai 1696 este considerat de unii actul de drept prin care este ctitorita biserica Sf. Nicolae-Nou: este actul catre manastirea ce se infiinta a popii Arsenie care “… da danie manastirii Ramnicului local cel au la Focsani …pana in apa Milcovului…”. De aici si concluzia ca manastirea si biserica se situau pe hotarul dintre mosiile pe care au aparut Focsanii si le incadreaza, ca timp, in una din cele mai vechi etape ale hotarniciei targului – cu cele doua parti ale sale. În anul 1906, desi biserica era intr-un grad avansat de degradare, se mai putea distinge o parte din pictura realizata in jurul anilor 1732-1746, in special seria portretelor votive. Biserica a avut mult de suferit in timpul razboiului austro-turc, acestia din urma incendiind-o, distrugand zidurile si pictura. Inconjurata de ziduri groase din caramida si inzestrata cu o turla de clopotnita- asemanatoare turnurilor de veghe si camerelor de refugiu, biserica Sf Nicolae –Nou constituia un punct strategic care a fost distrus in mare parte. Avand un plan si o arhitectura iesita oarecum din tiparele obisnuite, biserica se bucura de atentia specialistilor in istoria artelor si arhitecturii de cult. Biserica a servit intre anii 1985-1986 ca depozit de carte veche bisericeasca. Dupa 1990 a fost redata cultului ortodox, devenind biserica parohială. Biserica Sf Nicolae este un edificiu valoros care prezinta caracteristicile arhitecturii de secol XVII din – desi amplasarea sa este in Focsanii Munteni. Planul triconc, are amplasat pe laterala nordica un turn clopotnita care are la parter un pridvor deschis, cu arcade semicirculare sustinute pe coloane de caramida. Braul care incinge de jur imprejur biserica ca si tipul de pridvor demonstreaza influentele arhitecturale din Tara Romaneasca. Arhitectura constructiei castiga in zveltete prin turnul din latura nordica si el la randul sau de factura ecleziala moldoveneasca. Planul general este atipic pentru Tara Romaneasca; pridvor deschis (inchis in prezent dar initial deschis), pronaos, naos cu abside poligonale (in cinci laturi) si altarul la fel. Turla clopotnitei este amplasata in partea stanga a constructiei, deasupra unei extinderi a pronausului; acest fapt incadreaza biserica intr-o categorie deosebita de cea obisnuita arhitecturii de cult ortodox din zona tinutului Putnei.",,restaurată,,
4002,161801,VS-II-m-B-06750,Vaslui,Municipiul Bârlad,Bârlad,biserică,ortodox,F,"Biserica ""Sf. Gheorghe și Sf. Ștefan""","1817-1825; ref. 1857, 1925",cult,"Parohia ""Sf. Gheorghe""",Protoieria Bârlad,Episcopia Hușilor,Mitropolia Moldovei și Bucovinei,Patriarhia Română,"Biserica breslei abagiilor (persoană care se ocupă cu fabricarea sau cu vânzarea abalei - țesătură groasă de lână, de obicei albă, din care se confecționează haine țărănești) ridicată între anii 1817-1825 are plan treflat cu trei turle, intrare vest, pridvor adăugat; fundație piatră, pereți portanți-cărămidă, planșee-cărămidă, pardoseli-piatră, învelitoare-tablă; sistem de boltire: pridvor - 2 bolți în leagăn, pronaos-calotă pe arc dublou (inițial, o boltă mănăstirească simplificată), naos-boltă semicilindrică și o boltă mănăstirească simplă, abside laterale, altar-semicalote; deschiderea dintre naos si pronaos - arc dublou; fațade decorate cu panouri rectangulare cu o deschidere în plin centru; acoperiș în patru ape; turle hexagonale, tambur profilat cu aceeasi secțiune, acoperiș tablă, baroc; construită pe locul alteia mai vechi, din lemn, din sec. XVIII.",,turnul necesită lucrări de consolidare- restaurare,,
21216,65690,DB-II-m-A-17506,Dâmbovița,Orașul Găești,Găești,biserică,ortodox,F,"Biserica ""Intrarea în Biserică""","1776, rep. 1996",,Parohia Cioflec,Protoieria Găești,Arhiepiscopia Târgoviștei,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,,foarte bună,,
22556,125427,OT-II-m-B-08660,Olt,Orașul Balș,Balș,biserică,ortodox,F,"Biserica ""Cuvioasa Paraschiva""",1812; reparată în 1930,biserică,"Parohia ""Cuvioasa Paraschiva - Popa Șapcă"" Balș","Protoieria Slatina II Nord, Cod Fiscal: 15022767, Adresa: Str. Dinu Lipati, Nr. 21, Tel/Fax: 0249-420112, 0728107836, Protoiereu Pc Pr. Nicolae Nicolaescu.",Episcopia Slatinei și Romanaților,Mitropolia Olteniei,Patriarhia Română,Biserică zidită de Tudor Duhovnicul și Gheorghe Socol la 1812.,,bună,,
3541,86829,HD-II-m-B-03348,Hunedoara,Municipiul Hunedoara,Hunedoara,biserică,ortodox,F,"Biserica ""Schimbarea la Față""",sec. XIX,cult,Parohia Schimbarea la Față Hunedoara,Protopopiatul Deva,Episcopia Aradului,Mitropolia Banatului,Patriarhia Română,,,foarte bună,,
16563,60856,CT-II-m-B-02910,Constanța,Municipiul Medgidia,Medgidia,seminar,musulman,M,Seminarul Musulman,2/2 sec. XIX,,,,"Muftiatul Cultului Musulman din România, Constanța",Cultul Musulman din România,,,,,,
1519,40919,BV-IV-m-B-11656,Brașov,Comuna Comuna Cristian,Cristian,biserică,ortodox,F,"Biserica ""Adormirea Maicii Domnului""",1795,,Parohia Cristian,Protopopiatul Sibiu,Arhiepiscopia Sibiului,"Mitropolia Ardealului, Covasnei și Harghitei",Patriarhia Română,,,,,
4260,120879,NT-II-m-B-10670,Neamț,Municipiul Roman,Roman,biserică,ortodox,F,"Biserica ""Sf. Gheorghe""",1847,cult,,Protopopiatul Roman,Episcopia Romanului,Mitropolia Moldovei și Bucovinei,Patriarhia Română,,,bună,,
2415,167482,VL-II-a-B-09600,Vâlcea,Municipiul Râmnicu Vâlcea,Râmnicu Vâlcea,biserică,ortodox,F,"Biserica ""Tăierea Capului Sf. Ioan Botezătorul""","sec. XVIII, ref. 1843",,"Parohia ""Taierea Capului Sf. Ioan"" Rm.Vâlcea",Protopopiatul Râmnicu Vâlcea,Arhiepiscopia Râmnicului,Mitropolia Olteniei,,"Biserica ""Tăierea Capului Sf. Ioan Botezătorul"" aparține acum schitului Troianu și datează din sec. XVIII, fiind refăcută împreună cu casa stăreției de către Hrisant Penetis Hurezeanul între anii 1840-1843.",,,,
2415,167482,VL-II-a-B-09600,Vâlcea,Municipiul Râmnicu Vâlcea,Râmnicu Vâlcea,schit,ortodox,M,"Schitul ""Tăierea Capului Sfântului Ioan Botezătorul"" Troianu","1843, ref. 2001",,Parohia Schitului Troianu,Protoieria Rm. Vâlcea,Arhiepiscopia Râmnicului,"Mitropolia Clujului, Albei, Crișanei și Maramureșului",,"În vara/toamna anului 1848 schitul a găzduit comandamentul militar al armatei de panduri condusă de generalul Gheorghe Magheru, motiv pentru care a fost transformat pentru o perioadă în Muzeul Gheorghe Magheru. Schitul a fost redobândit în 2001 și restaurat. Acum se află în construcție o biserică nouă dar și alte clădiri destinate așezământului monahal. Este schit de călugări, cu viață de obște și are 7 locuri de cazare pentru pelerini.",,,,
7078,179169,B-II-m-A-19462,București,Municipiul București,București Sectorul 3,biserică,ortodox,F,"Biserica ""Sf. Dimitrie cel Mare""",1819-1843,,Parohia Sf. Dumitru Poștă,Protoieria III capitală,Arhiepiscopia Bucureștilor,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,monument,bună,26.09846,44.43075
3146,44854,BZ-II-m-A-02463,Buzău,Municipiul Râmnicu Sărat,Râmnicu Sărat,biserică,ortodox,F,"Biserica ""Adormirea Maicii Domnului""",1697,,Parohia si Ministerul Culturii Râmnicu Sărat,,Arhiepiscopia Buzăului și Vrancei,Mitropolia Munteniei și Dobrogei,,"Ansamblul fostei mănăstiri este alcătuit dintr-o incintă rectangulară regulată, inițial flancată la colțuri de câte un turn poligonal (din care în timp au rămas numai trei), având pe latura nordică, către capătul vestic Turnul-clopotniță (distrus încă din secolul XIX). În mijloc se afla biserica cu hramul „Adormirea Maicii Domnului”, iar de-a lungul incintei, alipite acesteia, se desfășoară Casa Domnească, Stăreția și resturile chiliilor. Inițial exista si o cuhnie, trapeza precum și alte anexe.",,,,
2478,13178,AG-II-m-A-13421,Argeș,Municipiul Pitești,Pitești,biserică,ortodox,F,"Biserica ""Sfânta Treime""",1626,cult,Parohia Bestelei,Protopopiatul Pitești,Episcopia Argeșului,Mitropolia Munteniei și Dobrogei,Patriarhia Română,Biserica ridicată la 1626 a fost refăcută în 1974.,,foarte bună,,
13570,104261,IF-II-m-B-15268,Ilfov,Comuna Moara Vlăsiei,Căciulați,biserică,ortodox,F,"Biserica ""Adormirea Maicii Domnului""",1832,,Parohia Căciulați,Protoieria Ilfov Nord,Arhiepiscopia Bucureștilor,Mitropolia Munteniei și Dobrogei,Patriarhia Română,Biserică monumentală cu o singură navă fără absidă ridicată în 1832.,,,,
13615,103176,IF-II-a-B-15305,Ilfov,Comuna Găneasa,Piteasca,biserică,ortodox,F,"Biserica ""Adormirea Maicii Domnului""","1849, ref. 1978",,Arhiepiscopia Bucureștilor Piteasca,Protoieria Ilfov Sud,Arhiepiscopia Bucureștilor,Mitropolia Munteniei și Dobrogei,Patriarhia Română,"Biserică în formă de navă simplă, cu absidă la altar zidită în 1849. Prevăzută cu câte două ferestre ogivale de o parte si de alta, tencuită cu ornamentatie ogivală, pridvor mai mic, turlă pătrată pe pronaos. Pictată în stil neobizantin, catapeteasma zidită.",,,,
21382,68486,DB-II-m-B-17644,Dâmbovița,Comuna Potlogi,Pitaru,biserică,ortodox,F,"Biserica ""Adormirea Maicii Domnului""",1784,,Parohia Strâmbeanu,Protoieria Titu,Arhiepiscopia Târgoviștei,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,,rea,,
13588,102482,IF-II-m-B-20842,Ilfov,Comuna Dascălu,Dascălu,biserică,ortodox,F,"Biserica ""Adormirea Maicii Domnului"",""Cuvioasa Paraschiva""",1817,,Parohia Dascălu,Protoieria Ilfov Nord,Arhiepiscopia Bucureștilor,Mitropolia Munteniei și Dobrogei,Patriarhia Română,"Este o biserică monumentală construită la 1817, în plan trilobat rotunjit, cu pridvor mic si deschis, avănd o turlă pătrată pe pronaos.",fost sat Vărăști,medie,,
21435,65397,DB-II-m-A-17695,Dâmbovița,Comuna Aninoasa,Săteni,biserică,ortodox,F,"Biserica ""Adormirea Maicii Domnului"",""Sf. Nicolae""",1850,,Parohia Săteni,Protoieria Pucioasa,Arhiepiscopia Târgoviștei,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,,bună,,
16908,136624,SM-II-m-B-05363,Satu Mare,Orașul Negrești-Oaș,Tur,biserică,ortodox,F,"Biserica ""Sf. Dumitru""",1850,biserică,"Parohia ""Sf. Dumitru"" Tur",Protopopiatul Ortodox român Satu Mare,Episcopia Maramureșului și a Sătmarului,"Mitropolia Clujului, Albei, Crișanei și Maramureșului",Patriarhia Română,,,bună,,
21501,65404,DB-II-a-A-17760,Dâmbovița,Comuna Aninoasa,Viforâta,biserică,ortodox,F,"Biserica ""Sf. Gheorghe""",1530,,Parohia Mănăstirii Viforâta,,Arhiepiscopia Târgoviștei,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,,bună,,
3873,154148,TR-II-m-B-20800,Teleorman,Comuna Seaca,Seaca,biserică,ortodox,F,"Biserica ""Sf. Ioan Botezătorul""",1821,,Episcopia Alexandriei si Teleormanului,,,,,,,,,
13608,103167,IF-II-m-B-15297,Ilfov,Comuna Găneasa,Moara Domnească,biserică,ortodox,F,"Biserica ""Sf. Nicolae""","1817, modif. 1909, 1979",,Parohia Moara Domnească,Protoieria Ilfov Sud,Arhiepiscopia Bucureștilor,Mitropolia Munteniei și Dobrogei,Patriarhia Română,"Biserică în formă de navă ridicată la 1817, 6 contraforti mari laterali, câte 3 de fiecare parte si 2 la absida altar. Pictură în interior. Ornamentatie cu cărămidă aparentă. Turlă poligonală pe pridvor. Boltă cilindrică pictată si catapeteasmă din lemn de tei, sculptată.",,,,
21091,66018,DB-II-m-B-17369,Dâmbovița,Comuna Brănești,Brănești,biserică,ortodox,F,"Biserica ""Sf. Nicolae""","1859, transf. 1911",,Parohia Brănești II,Protoieria Pucioasa,Arhiepiscopia Târgoviștei,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,,foarte bună,,
21455,65495,DB-II-m-B-17714,Dâmbovița,Comuna Șotânga,Teiș,biserică,ortodox,F,"Biserica ""Sf. Nicolae"" și ""Sf. Ioan Botezătorul""",1806,,Parohia Teis,Protoieria Târgoviște,Arhiepiscopia Târgoviștei,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,,"modificată înainte de 1989, bună",,
21502,65404,DB-II-m-B-17335,Dâmbovița,Comuna Aninoasa,Viforâta,biserică,ortodox,F,"Biserica ""Sf. Treime"", ""Sf. Nicolae și Sf. Haralambie""",1827,,Parohia Viforâta,Protoieria Pucioasa,Arhiepiscopia Târgoviștei,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,,bună,,
13570,104261,IF-II-m-B-15268,Ilfov,Comuna Moara Vlăsiei,Căciulați,capelă,ortodox,F,Capela Ghica,,,Arhiepiscopia Bucureștilor Căciulati,Protoieria Ilfov Nord,Arhiepiscopia Bucureștilor,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,,,,
21501,65404,DB-II-a-A-17760,Dâmbovița,Comuna Aninoasa,Viforâta,mănăstire,ortodox,F,"Mănăstirea ""Sf.Gheorghe"" Viforâta",sec. XVI,,Parohia Mănăstirii Viforâta,,Arhiepiscopia Târgoviștei,Mitropolia Munteniei și Dobrogei,Patriarhia Română,"Mănăstirea Viforâta cuprinde o biserica de sec. XVI și 2 clădiri noi ce adăpostesc chilii și Casa Brâncoveanu, ridicate în 1990. Biserica veche prezintă drept urme istorice o pisanie; biserica a fost reparată după cutremurul din 1977 - are și cimitir. Aflată în subordinea Arhiepiscopiei Târgoviștei, mănăstirea se află sub directa indrumare a Înalt Prea Sfințitului Arhiepiscop Dr. Nifon Mihaiță. Mănăstirea are 100 de vietuițoare: măicuțe și surori.",,bună,,
1706,42165,BV-II-m-B-11837,Brașov,Comuna Ungra,Ungra,biserică,ortodox,F,"Biserica ""Sf. Treime""",sec. XVIII,,Parohia Ungra,Protopopiatul Sibiu,Arhiepiscopia Sibiului,"Mitropolia Ardealului, Covasnei și Harghitei",Patriarhia Română,,,,,
16911,139223,SM-II-m-B-05366,Satu Mare,Comuna Turulung,Turulung,biserică,romano-catolic,F,"Biserica ""Maica Domnului""",sec. XVIII,biserică,Episcopia romano-catolică,,,,,,,,,
20206,58776,CJ-II-m-B-07738,Cluj,Comuna Moldovenești,Podeni,biserică,ortodox,F,"Biserica ""Înălțarea Domnului""",sec. XVII,,,,,,,,,,,
23519,144492,SB-II-m-B-12588,Sibiu,Comuna Chirpăr,Veseud,biserică,ortodox,F,"Biserica ""Sf. Gheorghe""",1790,,Parohia Ortodoxă Veseud,,,,,, Adresa poștală a fost comunicată de către Consistoriul Superior Evanghelic C.A. din România (nota Lista CIMEC 2000),,,
16820,136982,SM-II-m-B-05270,Satu Mare,Comuna Beltiug,Bolda,biserică de lemn,ortodox,F,"Biserica de lemn ""Adormirea Maicii Domnului""",sec. XVIII,biserică,Parohia Bolda,,Episcopia Maramureșului și a Sătmarului,"Mitropolia Clujului, Albei, Crișanei și Maramureșului",Patriarhia Română,"Biserica din Bolda datează din secolul al XVIII-lea și a fost adusă aici în secolul al XIX-lea din satul vecin, Socond. Pe partea vestică a bisericii se află intrarea. Prispa are patru stâlpi de susținere și o piatră de moară sub partea de nord, slujind aceluiași scop. Din prispă se urcă în cafas și la cele două clopote. Deasupra galeriei clopotelor, cu câte două ferestre pe fiecare parte, se află coiful cu baza octogonală, iar din mijlocul acestuia se înalță fleșa. De-o parte și de alta a turnului se află două turnulețe mici pe marginile bisericii, spre apus. Turnul și acoperișul sunt învelite cu șindrilă, iar pereții, din bârne orizontale, sunt văruiți. Cele patru ferestre ale bisericii sunt plasate două în naos și două în absida altarului, absidă de formă hexagonală. Deosebită este masa sfântului altar, cu piciorul cioplit în bardă și cu o bază decorată cu motivul funiei și linii orizontale. Pictura iconostasului, bine păstrată, este executată în manieră bizantină tradițională, datând din secolul al XVIII-lea. Ușile împărătești, mai noi, sunt pictate în maniera apuseană de la începutul secolului trecut și ni-i înfățișează pe arhanghelii Mihail și Gavril, sărbătoarea acestora fiind, probabil, fostul hram al bisericii. În mijlocul bolții cilindrice se află un policandru din lemn sculptat care poate fi urcat sau coborât cu ajutorul unui scripete. Biserica a avut câteva cărți vechi de cult și icoane pe sticlă de la Nicula, dintre care se mai păstrează două: „Maica Domnului cu Pruncul în brațe”, încadrată într-un chenar cu motive vegetale, și „Sfânta Treime”. Există, de asemenea, aici două cruci de binecuvântare de la sfârșitul secolului al XVIII-lea.",,,,
