Judet,Localitate,Codpostal
Vaslui,Giurcani,737256
Vaslui,Peicani,737257
Vaslui,Grivița,737280
Vaslui,Hălărești,737296
Vaslui,Iana,737295
Vaslui,Vadurile,737299
Vaslui,Ibănești,737013
Vaslui,Puțu Olarului,737017
Vaslui,Igești,737071
Vaslui,Sipeni,737072
Vaslui,Cristești,737431
Vaslui,Fulgu,737433
Vaslui,Lălești,737437
Vaslui,Mânzați,737014
Vaslui,Hreasca,737138
Vaslui,Mireni,737139
Vaslui,Movileni,737141
Vaslui,Gara Tălășman,737591
Vaslui,Obârșeni (Vinderei),737592
Vaslui,Valea Lungă,737593
Vaslui,Odaia Bursucani,737283
Vaslui,Trestiana,737284
Vaslui,Belcești,737321
Vaslui,Pogonești,737322
Vaslui,Polocin,737323
Vaslui,Popeni (Zorleni),737637
Vaslui,Floreni,737372
Vaslui,Raiu,737374
Vaslui,Mitoc,737031
Vaslui,Sălcioara,737033
Vaslui,Sârbi,737034
Vaslui,Strâmtura-Mitoc,737037
Vaslui,Sălceni,737559
Vaslui,Lățești,737373
Vaslui,Sărățeni,737376
Vaslui,Schineni,737377
Vaslui,Recea,737297
Vaslui,Siliștea (Iana),737298
Vaslui,Suseni,737048
Vaslui,Vulpășeni,737049
Vaslui,Pogana,737410
Vaslui,Tomești,737414
Vaslui,Miclești (Banca),737029
Vaslui,Țifu,737038
Vaslui,Rășcani (Șuletea),737508
Vaslui,Horoiata,737087
Vaslui,Hupca,737088
Vaslui,Unțești,737092
Vaslui,1 Decembrie,737026
Vaslui,Gara Banca,737027
Vaslui,Halta Dodești,737577
Vaslui,Gherghești,737270
Vaslui,Dragomănești,737273
Vaslui,Lunca,737277
Vaslui,Soci,737278
Vaslui,Valea Lupului,737279
Vaslui,Ivești,737320
Vaslui,Mălușteni,737350
Vaslui,Perieni,737405
Vaslui,Rădeni,737209
Vaslui,Uricari,737607
Vaslui,Șuletea,737505
Vaslui,Fedești,737506
Vaslui,Jigălia,737507
Vaslui,Tutova,737550
Vaslui,Coroiu,737554
Vaslui,Viișoara,737575
Vaslui,Urdești,737578
Vaslui,Văleni (Viișoara),737579
Vaslui,Viltotești,737581
Vaslui,Vinderei,737585
Vaslui,Murgeni,737370
Vaslui,Puiești,737425
Vaslui,Voinești,737595
Vaslui,Obârșenii Lingurari,737603
Vaslui,Zorleni,737635
Vaslui,Arsura,737020
Vaslui,Mihail Kogălniceanu,737022
Vaslui,Boțești,737105
Vaslui,Bunești,737112
Vaslui,Bozia,737247
Vaslui,Copăceana,737248
Vaslui,Deleni (Hoceni),737287
Vaslui,Drânceni,737220
Vaslui,Albița,737221
Vaslui,Duda-Epureni,737230
Vaslui,Duda,737232
Vaslui,Epureni (Duda-Epureni),737233
Vaslui,Grumezoaia,737191
Vaslui,Gugești,737107
Vaslui,Bogdana-Voloseni,737486
Vaslui,Budu Cantemir,737487
Vaslui,Gura Văii,737489
Vaslui,Dimitrie Cantemir,737190
Vaslui,Hurdugi,737193
Vaslui,Gușiței,737192
Vaslui,Căpotești,737396
Vaslui,Davidești,737397
Vaslui,Ivănești (Pădureni),737398
Vaslui,Leoști (Pădureni),737399
Vaslui,Todireni,737402
Vaslui,Oltenești,737380
Vaslui,Curteni,737381
Vaslui,Zgura,737386
Vaslui,Fundătura (Arsura),737021
Vaslui,Pâhnești,737023
Vaslui,Pădureni,737395
Vaslui,Rusca,737401
Vaslui,Chersăcosu,737488
Vaslui,Pogănești,737491
Vaslui,Mușata,737066
Vaslui,Rânceni,737067
Vaslui,Stuhuleț,737069
Vaslui,Rânzești,737251
Vaslui,Râșești,737224
Vaslui,Șopârleni,737226
Vaslui,Pâhna,737382
Vaslui,Târzii,737383
Vaslui,Valea Grecului,737234
Vaslui,Văleni (Pădureni),737403
Vaslui,Vinețești,737384
Vaslui,Gănești,737106
Vaslui,Tălpigeni,737108
Vaslui,Crețești,737155
Vaslui,Budești,737156
Vaslui,Crețeștii de Sus,737157
Vaslui,Satu Nou (Crețești),737158
Vaslui,Băile Drânceni,737222
Vaslui,Ghermănești (Drânceni),737223
Vaslui,Hoceni,737285
Vaslui,Lunca Banului,737340
Vaslui,Tătărăni,737525
Vaslui,Bălțați,737526
Vaslui,Crăsnășeni,737527
Vaslui,Leoști (Tătărăni),737529
Vaslui,Manțu,737531
Vaslui,Bunești-Averești,737110
Vaslui,Plopi,737113
Vaslui,Averești,737115
Vaslui,Tăbălăiești,737117
Vaslui,Berezeni,737065
Vaslui,Satu Nou (Berezeni),737068
Vaslui,Fălciu,737245
Vaslui,Huși,735100
Vaslui,Stănilești,737485
Vaslui,Săratu,737492
Vaslui,Vetrișoaia,737570
Vaslui,Bumbăta,737571
Vaslui,Lunca Veche,737344
Vaslui,Albești,737005
Vaslui,Bârzești,737496
Vaslui,Muntenești,737502
Vaslui,Băbușa,737052
Vaslui,Păltiniș,737053
Vaslui,Bălteni,737060
Vaslui,Bălteni-Deal,737061
Vaslui,Chetrești,737062
Vaslui,Bogdana,737075
Vaslui,Arșița,737076
Vaslui,Suceveni,737083
Vaslui,Verdeș,737084
Vaslui,Boușori,737476
Vaslui,Știoborăni,737481
Vaslui,Valea Siliștei,737482
Vaslui,Brăhășoaia,737497
Vaslui,Călugăreni,737498
Vaslui,Cănțălărești,737499
Vaslui,Brodoc,730002
Vaslui,Buhăiești,737616
Vaslui,Podeni,737617
Vaslui,Chircești,737361
Vaslui,Chițoc,737337
Vaslui,Corni-Albești,737006
Vaslui,Coșca,737306
Vaslui,Coșești,737307
Vaslui,Fundătura Mare,737308
Vaslui,Fundătura Mică,737309
Vaslui,Valea Mare (Ivănești),737314
Vaslui,Cotic,737536
Vaslui,Drăgești,737537
Vaslui,Sofronești,737543
Vaslui,Valea Popii,737544
Vaslui,Bălești,737177
Vaslui,Cozmești,737178
Vaslui,Hordilești,737183
Vaslui,Crasna,737007
Vaslui,Gura Albești,737008
Vaslui,Deleni,737170
Vaslui,Moreni,737172
Vaslui,Delești,737175
Vaslui,Albești (Delești),737176
Vaslui,Răduiești,737186
Vaslui,Dobroslovești,737629
Vaslui,Măcrești (Zăpodeni),737631
Vaslui,Uncești,737634
Vaslui,Draxeni,737458
Vaslui,Sasova,737462
Vaslui,Tufeștii de Jos,737464
Vaslui,Emil Racoviță,737163
Vaslui,Fâstâci,737179
Vaslui,Ferești,737566
Vaslui,Gara Roșiești,737467
Vaslui,Gura Idrici,737468
Vaslui,Gârceni,737260
Vaslui,Dumbrăveni,737261
Vaslui,Căzănești,735201
Vaslui,Glodeni,735203
Vaslui,Huc,737538
Vaslui,Plopoasa,737539
Vaslui,Viișoara (Todirești),737546
Vaslui,Mânjești,737367
Vaslui,Miclești,737360
Vaslui,Popești (Miclești),737362
Vaslui,Muntenii de Jos,737365
Vaslui,Muntenii de Sus,737512
Vaslui,Fântâna Blănarului,737077
Vaslui,Lacu Babei,737079
Vaslui,Plopeni,737081
Vaslui,Teișoru,737332
Vaslui,Oprișița,737421
Vaslui,Parpanița,735204
Vaslui,Voinești (Vulturești),737618
Vaslui,Cioatele,735202
Vaslui,Poiana,735205
Vaslui,Valea Mare (Negrești),735206
Vaslui,Poienești,737415
Vaslui,Frasinu,737418
Vaslui,Delea,737628
Vaslui,Portari,737632
Vaslui,Cujba,737516
Vaslui,Protopopești,737521
Vaslui,Sofieni,737522
Vaslui,Chițcani,737146
Vaslui,Pârvești,737148
Vaslui,Puntișeni,737149
Vaslui,Rădești,737151
Vaslui,Poiana lui Alexa,737327
Vaslui,Pușcași,737328
Vaslui,Rafaila,737541
Vaslui,Satu Nou (Muntenii de Sus),737513
Vaslui,Băcăoani,737366
Vaslui,Secuia,737368
Vaslui,Iaz,737477
Vaslui,Satu Nou (Solești),737478
Vaslui,Șerbotești,737479
Vaslui,Ștefan cel Mare,737495
Vaslui,Mărășeni,737501
Vaslui,Todirești,737535
Vaslui,Siliștea (Todirești),737542
Vaslui,Rapșa,737451
Vaslui,Toporăști,737454
Vaslui,Bahnari,730001
Vaslui,Viișoara (Vaslui),730005
Vaslui,Vulturești,737615
Vaslui,Bulboaca,737171
Vaslui,Zizinca,737173
Vaslui,Bereasa,737161
Vaslui,Boțoaia,737162
Vaslui,Rășcani (Dănești),737164
Vaslui,Tătărăni (Dănești),737166
Vaslui,Racova,737262
Vaslui,Racovița,737263
Vaslui,Slobozia,737264
Vaslui,Trohan,737266
Vaslui,Băcești,737050
Vaslui,Costești,737145
Vaslui,Dinga,737147
Vaslui,Dănești,737160
Vaslui,Dumești,737235
Vaslui,Dumeștii Vechi,737236
Vaslui,Schinetea,737237
Vaslui,Valea Mare (Dumești),737238
Vaslui,Lipovăț,737335
Vaslui,Oșești,737390
Vaslui,Pungești,737445
Vaslui,Hordila,737449
Vaslui,Stejaru,737453
Vaslui,Rebricea,737455
Vaslui,Roșiești,737465
Vaslui,Solești,737475
Vaslui,Tanacu,737510
Vaslui,Benești,737511
Vaslui,Tăcuta,737515
Vaslui,Dumasca,737517
Vaslui,Focșeasca,737518
Vaslui,Mircești,737519
Vaslui,Moara Grecilor,730003
Vaslui,Văleni,737565
Vaslui,Moara Domnească,737567
Vaslui,Valea lui Darie,737472
Vaslui,Vutcani,737620
Vaslui,Mălăiești,737621
Vaslui,Poșta Elan,737622
Vaslui,Zăpodeni,737625
Vaslui,Codăești,737130
Vaslui,Pribești,737132
Vaslui,Ivănești,737300
Vaslui,Broșteni,737303
Vaslui,Hârșoveni,737311
Vaslui,Laza,737325
Vaslui,Râșnița,737329
Vaslui,Negrești,735200
Brăila,Vărsătura,817027
Brăila,Agaua,817046
Brăila,Cistia,817047
Brăila,Salcia,817048
Brăila,Stoienești,817049
Brăila,Albina,817171
Brăila,Baldovinești,817201
Brăila,Berteștii de Sus,817011
Brăila,Gura Călmățui,817012
Brăila,Gura Gârluței,817013
Brăila,Nicolești,817014
Brăila,Corbu Nou,817091
Brăila,Corbu Vechi,817092
Brăila,Cotu Lung,817141
Brăila,Cotu Mihalea,817142
Brăila,Vameșu,817146
Brăila,Cuza Vodă (Stăncuța),817151
Brăila,Frecăței,817045
Brăila,Gulianca,817128
Brăila,Olăneasca,817129
Brăila,Lacu Sărat,817026
Brăila,Lanurile,817216
Brăila,Mihai Bravu,817206
Brăila,Pietroiu,817202
Brăila,Comăneasca,817182
Brăila,Scorțaru Vechi,817183
Brăila,Silistraru,817177
Brăila,Siliștea,817140
Brăila,Spiru Haret,817016
Brăila,Titcov,817051
Brăila,Căldărușa,817176
Brăila,Urleasca,817178
Brăila,Berteștii de Jos,817010
Brăila,Cazasu,817181
Brăila,Chiscani,817025
Brăila,Gemenele,817060
Brăila,Găvani,817061
Brăila,Grădiștea,817065
Brăila,Mărașu,817080
Brăila,Băndoiu,817081
Brăila,Măgureni,817082
Brăila,Nedelcu,817083
Brăila,Plopi,817084
Brăila,Țăcău,817086
Brăila,Măxineni,817090
Brăila,Racovița,817105
Brăila,Corbeni,817106
Brăila,Custura,817107
Brăila,Boarca,817111
Brăila,Mihail Kogălniceanu (Râmnicelu),817113
Brăila,Râmnicelu,817110
Brăila,Romanu,817115
Brăila,Salcia Tudor,817125
Brăila,Ariciu,817126
Brăila,Scorțaru Nou,817130
Brăila,Deșirați,817131
Brăila,Nicolae Bălcescu,817133
Brăila,Stăncuța,817150
Brăila,Polizești,817152
Brăila,Stanca,817153
Brăila,Traian,817175
Brăila,Tudor Vladimirescu,817180
Brăila,Unirea,817195
Brăila,Morotești,817196
Brăila,Valea Cânepii,817197
Brăila,Vădeni,817200
Brăila,Victoria,817205
Brăila,Gropeni,817070
Brăila,Ianca,815200
Brăila,Însurăței,815300
Brăila,Movila Miresii,817100
Brăila,Tichilești,817170
Brăila,Tufești,817185
Brăila,Viziru,817215
Brăila,Berlești,815201
Brăila,Chichinețu,817031
Brăila,Chioibășești,817032
Brăila,Colțea,817121
Brăila,Florica,817122
Brăila,Dedulești,817096
Brăila,Drogu,817056
Brăila,Zamfirești,817059
Brăila,Filipești,817156
Brăila,Jugureanu,817191
Brăila,Oprișenești,815203
Brăila,Perișoru,815204
Brăila,Gara Ianca,815202
Brăila,Plopu,815205
Brăila,Odăieni,817033
Brăila,Pribeagu,817123
Brăila,Scărlătești,817038
Brăila,Surdila-Găiseanca,817155
Brăila,Surdila-Greci,817160
Brăila,Făurei-Sat,817162
Brăila,Târlele Filiu,815206
Brăila,Tătaru,817042
Brăila,Vultureni,817039
Brăila,Bordei Verde,817020
Brăila,Filiu,817022
Brăila,Ciocile,817030
Brăila,Cireșu,817035
Brăila,Galbenu,817055
Brăila,Jirlău,817075
Brăila,Brădeanca,817076
Brăila,Mircea Vodă,817095
Brăila,Roșiori,817120
Brăila,Ulmu,817190
Brăila,Vișani,817210
Brăila,Zăvoaia,817220
Brăila,Bărăganul,817005
Brăila,Dudești,817040
Brăila,Bumbăcari,817041
Brăila,Făurei,815100
Brăila,Șuțești,817165
Galați,Aldești,807036
Galați,Șipote,807046
Galați,Brănești,807336
Galați,Cișmele,807276
Galați,Mihail Kogălniceanu,807277
Galați,Costache Negri,807095
Galați,Fântânele,807261
Galați,Fundeni,807140
Galați,Fundenii Noi,807141
Galați,Lungoci,807143
Galați,Plevna,807256
Galați,Prodănești,807041
Galați,Puricani,807042
Galați,Săseni,807043
Galați,Rediu,807255
Galați,Roșcani,807031
Galați,Scânteiești,807260
Galați,Smârdan,807275
Galați,Stoicani,807131
Galați,Șivița,807301
Galați,Traian,807052
Galați,Șerbeștii Vechi,807292
Galați,Lozova,807051
Galați,Vasile Alecsandri,807053
Galați,Vădeni,807068
Galați,Viile,807126
Galați,Vlădești,807335
Galați,Băleni,807025
Galați,Braniștea,807050
Galați,Măstăcani,807190
Galați,Chiraftei,807191
Galați,Cuca,807100
Galați,Fârțănești,807125
Galați,Foltești,807130
Galați,Frumușița,807135
Galați,Ijdileni,807136
Galați,Tămăoani,807137
Galați,Comănești,807066
Galați,Gănești,807067
Galați,Grivița,807160
Galați,Călmățui,807161
Galați,Hanu Conachi,807142
Galați,Independența,807165
Galați,Nămoloasa,807210
Galați,Crângeni,807211
Galați,Nămoloasa-Sat,807212
Galați,Oancea,807235
Galați,Slobozia Oancea,807236
Galați,Piscu,807245
Galați,Schela,807265
Galați,Suceveni,807285
Galați,Șendreni,807290
Galați,Movileni (Șendreni),807291
Galați,Tulucești,807300
Galați,Tătarca,807302
Galați,Vânători,807325
Galați,Costi,807326
Galați,Ivești,807170
Galați,Bucești,807171
Galați,Liești,807180
Galați,Pechea,807240
Galați,Lupele,807241
Galați,Slobozia Conachi,807270
Galați,Izvoarele,807272
Galați,Tudor Vladimirescu,807295
Galați,Adam,807116
Galați,Balintești,807037
Galați,Bălășești,807020
Galați,Băneasa,807030
Galați,Berești-Meria,807035
Galați,Căuiești,807117
Galați,Știețești,807122
Galați,Ciurești,807021
Galați,Ciureștii Noi,807022
Galați,Corni,807075
Galați,Crăiești,807331
Galați,Cruceanu,807012
Galați,Fundeanu,807118
Galați,Nicopole,807121
Galați,Jorăști,807175
Galați,Măcișeni,807076
Galați,Moscu,805201
Galați,Pleșa,807039
Galați,Rădești,807014
Galați,Onciu,807038
Galați,Slivna,807044
Galați,Urlești,807077
Galați,Vârlezi,807330
Galați,Lunca,807176
Galați,Zărnești,807177
Galați,Bălăbănești,807010
Galați,Lungești,807013
Galați,Drăgușeni,807115
Galați,Ghinghești,807119
Galați,Smulți,807280
Galați,Berești,805100
Galați,Târgu Bujor,805200
Galați,Umbrărești (Târgu Bujor),805202
Galați,Blânzi,807081
Galați,Brătulești,807082
Galați,Buciumeni,807060
Galați,Cârlomănești,807071
Galați,Cărăpcești,807083
Galați,Cerțești,807070
Galați,Ciorăști,807251
Galați,Condrea,807311
Galați,Salcia,807312
Galați,Cotoroaia,807072
Galați,Drăgănești,807110
Galați,Furcenii Noi,807088
Galați,Furcenii Vechi,807089
Galați,Gara Berheci,807156
Galați,Poșta,807159
Galați,Gohor,807155
Galați,Ireasca,807157
Galați,Huștiu,807252
Galați,Liești (Priponești),807253
Galați,Priponeștii de Jos,807254
Galați,Mândrești,807321
Galați,Nărtești,807158
Galați,Negrilești,807202
Galați,Slobozia Blăneasa,807203
Galați,Poiana,807226
Galați,Vișina,807228
Galați,Priponești,807250
Galați,Slobozia Corni,807151
Galați,Tălpigi,807152
Galați,Țepu,807305
Galați,Țepu de Sus,807306
Galați,Umbrărești,807310
Galați,Torcești,807314
Galați,Hănțești,807061
Galați,Vizurești,807063
Galați,Brăhășești,807055
Galați,Corcioveni,807056
Galați,Cosițeni,807057
Galați,Toflea,807058
Galați,Cosmești,807085
Galați,Băltăreți,807086
Galați,Cosmeștii-Vale,807087
Galați,Satu Nou,807091
Galați,Ghidigeni,807145
Galați,Gârbovăț,807147
Galați,Gura Gârbovățului,807149
Galați,Tăplău,807153
Galați,Movileni,807195
Galați,Nicorești,807215
Galați,Dobrinești,807218
Galați,Fântâni,807219
Galați,Sârbi,807227
Galați,Valea Mărului,807320
Galați,Barcea,807005
Galați,Podoleni,807006
Galați,Corod,807080
Galați,Cudalbi,807105
Galați,Matca,807185
Galați,Munteni,807200
Galați,Frunzeasca,807201
Galați,Țigănești,807204
Galați,Ungureni,807206
Galați,Tecuci,805300
Tulcea,Atmagea,827056
Tulcea,Beidaud,827010
Tulcea,Camena,827006
Tulcea,Caugagia,827007
Tulcea,Ceamurlia de Sus,827008
Tulcea,Corugea,827027
Tulcea,Războieni,827031
Tulcea,Enisala,827191
Tulcea,Visterna,827193
Tulcea,Fântâna Mare,827057
Tulcea,Făgărașu Nou,827223
Tulcea,Măgurele,827226
Tulcea,General Praporgescu,827046
Tulcea,Lunca,827036
Tulcea,Mihai Bravu,827140
Tulcea,Mina Altân Tepe,827216
Tulcea,Mircea Vodă,827047
Tulcea,Nicolae Bălcescu,827161
Tulcea,Cișmeaua Nouă,827026
Tulcea,Haidar,827028
Tulcea,Rahman,827029
Tulcea,Stânca,827032
Tulcea,Calfa,827221
Tulcea,Cerbu,827222
Tulcea,Sâmbăta Nouă,827227
Tulcea,Sarighiol de Deal,827012
Tulcea,Satu Nou,827141
Tulcea,Sălcioara,827116
Tulcea,Slava Cercheză,827200
Tulcea,Slava Rusă,827201
Tulcea,Stejaru,827215
Tulcea,Traian,827048
Tulcea,Turda,827142
Tulcea,Neatârnarea,827011
Tulcea,Vasile Alecsandri,827217
Tulcea,Carcaliu,827020
Tulcea,Ceamurlia de Jos,827035
Tulcea,Cerna,827045
Tulcea,Ciucurova,827055
Tulcea,Dăeni,827065
Tulcea,Dorobanțu,827070
Tulcea,Ardealu,827071
Tulcea,Cârjelari,827072
Tulcea,Fântâna Oilor,827073
Tulcea,Greci,827080
Tulcea,Ostrov,827175
Tulcea,Piatra,827176
Tulcea,Peceneaga,827185
Tulcea,Zebil,827194
Tulcea,Babadag,825100
Tulcea,Baia,827005
Tulcea,Panduru,827009
Tulcea,Casimcea,827025
Tulcea,Jurilovca,827115
Tulcea,Sarichioi,827190
Tulcea,Topolog,827220
Tulcea,Turcoaia,827230
Tulcea,Balabancea,827091
Tulcea,Caraorman,827061
Tulcea,Cataloi,827076
Tulcea,Ceatalchioi,827040
Tulcea,Plauru,827042
Tulcea,Sălceni,827043
Tulcea,Colina,827151
Tulcea,Dunavățu de Jos,827152
Tulcea,Dunavățu de Sus,827153
Tulcea,Garvăn,827111
Tulcea,Gorgova,827136
Tulcea,Grindu,827085
Tulcea,Hamcearca,827090
Tulcea,Căprioara,827092
Tulcea,I.C. Brătianu,827100
Tulcea,Malcoci,827172
Tulcea,Maliuc,827135
Tulcea,Vulturu,827139
Tulcea,Mila 23,827062
Tulcea,Câșlița,827051
Tulcea,Mineri,827211
Tulcea,Nifon,827093
Tulcea,Parcheș,827212
Tulcea,Tatanir,827053
Tulcea,Pardina,827180
Tulcea,Ilganii de Sus,827137
Tulcea,Partizani,827138
Tulcea,Periprava,827018
Tulcea,Rachelu,827121
Tulcea,Revărsarea,825201
Tulcea,Sarinasuf,827156
Tulcea,Smârdan,827205
Tulcea,Telița,827078
Tulcea,Tudor Vladimirescu,820001
Tulcea,Pătlăgeanca,827041
Tulcea,Băltenii de Jos,827131
Tulcea,Băltenii de Sus,827132
Tulcea,Agighiol,827236
Tulcea,Beștepe,827133
Tulcea,Chilia Veche,827050
Tulcea,Ostrov Tătaru,827052
Tulcea,Crișan,827060
Tulcea,Frecăței,827075
Tulcea,Izvoarele,827105
Tulcea,Murighiol,827150
Tulcea,Uzlina,827157
Tulcea,Nalbant,827160
Tulcea,Nufăru,827170
Tulcea,Ilganii de Jos,827171
Tulcea,Somova,827210
Tulcea,Valea Teilor,827108
Tulcea,Văcăreni,827125
Tulcea,C.A. Rosetti,827015
Tulcea,Cardon,827016
Tulcea,Sfiștofca,827019
Tulcea,Horia,827095
Tulcea,Cloșca,827096
Tulcea,Florești,827097
Tulcea,Isaccea,825200
Tulcea,Tichilești,825202
Tulcea,Jijila,827110
Tulcea,Luncavița,827120
Tulcea,Mahmudia,827130
Tulcea,Măcin,825300
Tulcea,Mihail Kogălniceanu,827145
Tulcea,Niculițel,827165
Tulcea,Sfântu Gheorghe,827195
Tulcea,Sulina,825400
Tulcea,Valea Nucarilor,827235
Tulcea,Iazurile,827237
Călărași,Alexandru I. Cuza,915201
Călărași,Alexandru Odobescu,917005
Călărași,Arțari,917131
Călărași,Belciugatele,917010
Călărași,Bogdana,917086
Călărași,Borcea,917015
Călărași,Boșneagu,917066
Călărași,Buciumeni,915102
Călărași,Budești,915100
Călărași,Buzoeni,915301
Călărași,Cândeasca,917011
Călărași,Călărașii Vechi,917046
Călărași,Călăreți,917251
Călărași,Căscioarele,917020
Călărași,Ceacu,917047
Călărași,Cetatea Veche,917231
Călărași,Chirnogi,917025
Călărași,Chirnogi (Ulmu),917266
Călărași,Chiselet,917030
Călărași,Ciocănești,917035
Călărași,Clătești,917176
Călărași,Coconi,917171
Călărași,Codreni,917121
Călărași,Cojești,917012
Călărași,Constantin Brâncoveanu,917082
Călărași,Coslogeni,917051
Călărași,Coțofanca,917122
Călărași,Crivăț,915103
Călărași,Cucuieți,917201
Călărași,Cunești,917117
Călărași,Curcani,917040
Călărași,Cuza Vodă,917045
Călărași,Dâlga,917056
Călărași,Dâlga-Gară,917057
Călărași,Dârvari,917252
Călărași,Dănești,917092
Călărași,Dichiseni,917050
Călărași,Dor Mărunt,917055
Călărași,Dorobanțu,917065
Călărași,Dorobanțu (Plătărești),917202
Călărași,Dragalina,917080
Călărași,Dragoș Vodă,917085
Călărași,Florica,917132
Călărași,Floroaica,917291
Călărași,Frăsinet,917090
Călărași,Frăsinetu de Jos,917093
Călărași,Frumușani,917100
Călărași,Fundeni,917110
Călărași,Fundulea,915200
Călărași,Gălățui,917006
Călărași,Gălbinași,917285
Călărași,Gostilele,915202
Călărași,Grădiștea,917115
Călărași,Gurbănești,917120
Călărași,Iezeru,917147
Călărași,Ileana,917130
Călărași,Independența,917140
Călărași,Înfrățirea,917058
Călărași,Jegălia,917145
Călărași,Lehliu,917150
Călărași,Lehliu-Gară,915300
Călărași,Libertatea,917052
Călărași,Luica,917155
Călărași,Lunca,917276
Călărași,Lupșanu,917160
Călărași,Mânăstirea,917170
Călărași,Mataraua,917013
Călărași,Măgureni,917216
Călărași,Mărculești-Gară,917196
Călărași,Măriuța,917014
Călărași,Mihai Viteazu,917296
Călărași,Mitreni,917175
Călărași,Modelu,917180
Călărași,Nana,917185
Călărași,Negoești,917236
Călărași,Nicolae Bălcescu,917190
Călărași,Nicolae Bălcescu (Alexandru Odobescu),917007
Călărași,Nuci,917281
Călărași,Ogoru,917059
Călărași,Oltenița,915400
Călărași,Oltina,917271
Călărași,Orăști,917101
Călărași,Ostrovu,917277
Călărași,Paicu,917192
Călărași,Pasărea,917102
Călărași,Pădurișu,917103
Călărași,Pelinu,917061
Călărași,Perișoru,917195
Călărași,Pițigaia,917104
Călărași,Plătărești,917200
Călărași,Plevna,917162
Călărași,Plumbuita,917253
Călărași,Podari,917133
Călărași,Podu Pitarului,917203
